[24ago.2026 03:56:51.182] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_policestation_0/ground/iron_locker
[24ago.2026 03:56:51.183] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:entity/t2_ammunitions
[24ago.2026 03:56:51.186] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_gunstore_2/base1/dark_oak_drawer
[24ago.2026 03:56:51.187] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_policeapartment_1/base1/metal_shelvels_two
[24ago.2026 03:56:51.189] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_verticalschool_8/base2/lootr_chest
[24ago.2026 03:56:51.193] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_policeapartment_2/top/iron_locker
[24ago.2026 03:56:51.196] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_taigaresidence_0/floor5/lootr_chest
[24ago.2026 03:56:51.202] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_gunstore_2/base1/lootr_chest
[24ago.2026 03:56:51.203] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_office1b/base1/lootr_chest
[24ago.2026 03:56:51.206] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_cabin2_0/floor1/lootr_chest
[24ago.2026 03:56:51.208] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_casino_2/base9/lootr_chest
[24ago.2026 03:56:51.217] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_casino_2/floor8/safe
[24ago.2026 03:56:51.218] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_hotela/floor2/safe
[24ago.2026 03:56:51.223] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_gasstation_1/ground/lootr_chest
[24ago.2026 03:56:51.242] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/scattered_treehouse_1/floor1/lootr_chest
[24ago.2026 03:56:51.251] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_policeoffice1/floor1/oak_drawer
[24ago.2026 03:56:51.257] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_thering_6/floor20/lootr_chest
[24ago.2026 03:56:51.259] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_policeapartment_2/floor2/lootr_chest
[24ago.2026 03:56:51.261] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_office3a/top/iron_locker
[24ago.2026 03:56:51.266] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_workshop_0/top/safe
[24ago.2026 03:56:51.267] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_thering_8/floor5/lootr_chest
[24ago.2026 03:56:51.268] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_verticalschool_8/base2/safe
[24ago.2026 03:56:51.272] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_oasiscondo_2/floor6/safe
[24ago.2026 03:56:51.274] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_oasiscondo_1/floor2/lootr_chest
[24ago.2026 03:56:51.279] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_filmworkstower_17/base3/dead_body
[24ago.2026 03:56:51.281] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_gunstore_3/base1/dark_oak_drawer
[24ago.2026 03:56:51.282] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_filmworkstower_5/floor11/dark_oak_drawer
[24ago.2026 03:56:51.299] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_courtyardofficetower_6/floor17/magazine_boxes
[24ago.2026 03:56:51.312] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_casino_2/floor8/lootr_chest
[24ago.2026 03:56:51.320] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_residentialsurvivor_0/ground/oak_crate
[24ago.2026 03:56:51.339] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_casino_2/floor8/metelshelvesfour
[24ago.2026 03:56:51.341] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_filmworkstower_5/floor11/dead_body
[24ago.2026 03:56:51.342] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_gunstore_3/base1/lootr_chest
[24ago.2026 03:56:51.354] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_courtyardofficetower_6/floor17/dead_body
[24ago.2026 03:56:51.356] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_flatmedium_0/top/spruce_crate
[24ago.2026 03:56:51.358] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_casino_2/base9/metalshelvesfive
[24ago.2026 03:56:51.359] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_policeoffice1/base2/large_shelves_fill
[24ago.2026 03:56:51.365] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_residentialb/floor1/dark_oak_drawer
[24ago.2026 03:56:51.371] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_hardwarestorecedamaged/ground/magazine_boxes
[24ago.2026 03:56:51.373] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_taigaresidence_0/floor3/stripped_oak_bedside_cabinet
[24ago.2026 03:56:51.379] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_taigaresidence_0/floor6/stripped_oak_bedside_cabinet
[24ago.2026 03:56:51.390] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_hotelb/floor3/lootr_chest
[24ago.2026 03:56:51.398] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_policeoffice1/base1/safe
[24ago.2026 03:56:51.400] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_office3c/top/safe
[24ago.2026 03:56:51.406] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_residentiale_0/ground/stripped_dark_oak_bedside_cabinet
[24ago.2026 03:56:51.408] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:entity/t1_ammunitions
[24ago.2026 03:56:51.411] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_hoteld/floor1/lootr_chest
[24ago.2026 03:56:51.415] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_policestation_1/base1/safe
[24ago.2026 03:56:51.440] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_filmworkstower_8/base2/dead_body
[24ago.2026 03:56:51.443] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_oasiscondo_0/floor2/iron_locker
[24ago.2026 03:56:51.450] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_gasstation_1/ground/red_kitchen_drawer
[24ago.2026 03:56:51.452] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_apartmentsmallc/top/safe
[24ago.2026 03:56:51.454] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/street_highrise_office_all/police/lootr_chest
[24ago.2026 03:56:51.475] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_policeapartment_2/top/lootr_chest
[24ago.2026 03:56:51.478] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_hotela/floor2/dead_body
[24ago.2026 03:56:51.482] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_gasstation/ground/lootr_chest
[24ago.2026 03:56:51.486] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_thering_6/floor20/magazine_boxes
[24ago.2026 03:56:51.490] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_thering_16/floor13/safe
[24ago.2026 03:56:51.498] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/scattered_cabin_2/floor1/lootr_chest
[24ago.2026 03:56:51.501] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_residentiald/floor2/safe
[24ago.2026 03:56:51.502] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_oasiscondo_1/floor2/oak_drawers
[24ago.2026 03:56:51.506] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_thering_16/floor13/birch_drawer
[24ago.2026 03:56:51.513] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_convenientstore_2/ground/metalshelvesone
[24ago.2026 03:56:51.513] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_gunstore_1/base1/metal_shelvels_two
[24ago.2026 03:56:51.516] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_thering_8/floor5/birch_drawer
[24ago.2026 03:56:51.519] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_policeoffice1/floor3/iron_locker
[24ago.2026 03:56:51.520] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_policeapartment_2/top/magazine_boxes
[24ago.2026 03:56:51.522] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_oasiscondo_0/floor2/safe
[24ago.2026 03:56:51.552] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_residentiala/floor1/lootr_chest
[24ago.2026 03:56:51.555] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_hotela/floor2/lootr_chest
[24ago.2026 03:56:51.560] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_residentialb/floor1/lootr_chest
[24ago.2026 03:56:51.562] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_terraceplaza_8/floor4/dead_body
[24ago.2026 03:56:51.564] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_cabin3_1/floor1/lootr_chest
[24ago.2026 03:56:51.565] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_planecrash1_4/floor1/dark_oak_drawer
[24ago.2026 03:56:51.565] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_taigaresidence_0/floor5/magazine_boxes
[24ago.2026 03:56:51.567] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_thering_16/floor13/lootr_chest
[24ago.2026 03:56:51.567] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_filmworkstower_5/floor11/magazine_boxes
[24ago.2026 03:56:51.570] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_residentialsurvivor_1/base1/lootr_chest
[24ago.2026 03:56:51.574] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_office1b/base1/safe
[24ago.2026 03:56:51.575] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_residentiala/floor1/dark_oak_drawer
[24ago.2026 03:56:51.578] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_officebank/top/iron_locker
[24ago.2026 03:56:51.584] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_timbertower_0/ground/spruce_crate
[24ago.2026 03:56:51.585] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_residentialsurvivor_1/ground/safe
[24ago.2026 03:56:51.589] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_hoteld/floor1/safe
[24ago.2026 03:56:51.592] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_residentiald/floor2/lootr_chest
[24ago.2026 03:56:51.599] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_office2a/top/safe
[24ago.2026 03:56:51.600] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_casino_2/base9/iron_locker
[24ago.2026 03:56:51.602] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:entity/t3_ammunitions
[24ago.2026 03:56:51.605] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_policeapartment_0/ground/lootr_chest
[24ago.2026 03:56:51.607] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_office1b/base1/metalshelvesone
[24ago.2026 03:56:51.608] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_policestation_1/base1/metelshelvesfour
[24ago.2026 03:56:51.610] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_planecrash1_4/floor1/dead_body
[24ago.2026 03:56:51.612] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/multi_thering_6/floor18/safe
[24ago.2026 03:56:51.621] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_office3b/top/safe
[24ago.2026 03:56:51.628] [Worker-Main-14/ERROR] [net.minecraftforge.common.ForgeHooks/]: Couldn't parse element loot_tables:deceasedcraft:chests/building_gasstation/ground/yellow_kitchen_drawer
